User_ID,Age,Income,City_Tier,Device_Type,Traffic_Source,Pages_Viewed,Products_Viewed,Time_On_Site,Previous_Purchases,Discount_Seen,Browser_Version,Campaign_Code,Converted
U06776,41,72950,Tier1,Desktop,Direct,9,10,135,2,1,Safari_v17,CAMP_D,0
U06777,24,20117,Tier3,Mobile,Paid,9,7,380,3,0,Firefox_v121,CAMP_C,0
U06778,35,25841,Tier2,Mobile,Paid,6,3,128,1,0,Chrome_v120,CAMP_B,0
U06779,45,68565,Tier3,Mobile,Email,6,2,482,3,1,Edge_v119,CAMP_A,0
U06780,31,63601,Tier1,Desktop,Social,10,3,497,1,0,Edge_v119,CAMP_D,0
U06781,26,42088,Tier2,Desktop,Paid,9,3,266,2,0,Safari_v17,CAMP_B,0
U06782,53,223236,Tier2,Tablet,Organic,10,8,185,2,1,Edge_v119,CAMP_C,0
U06783,23,288150,Tier2,Desktop,Organic,7,6,171,4,0,Chrome_v120,CAMP_B,1
U06784,36,51091,Tier2,Desktop,Organic,9,6,64,1,1,Firefox_v121,CAMP_C,0
U06785,27,101090,Tier3,Mobile,Organic,4,6,78,3,0,Chrome_v120,CAMP_B,0
U06786,25,104182,Tier3,Desktop,Organic,10,8,196,2,1,Safari_v17,CAMP_B,0
U06787,42,112817,Tier3,Desktop,Social,6,3,48,3,1,Edge_v119,CAMP_A,1
U06788,32,40780,Tier3,Mobile,Direct,6,4,804,1,0,Chrome_v120,CAMP_D,0
U06789,39,191696,Tier3,Mobile,Social,14,2,65,0,0,Chrome_v120,CAMP_D,1
U06790,18,57459,Tier2,Tablet,Direct,7,4,1425,0,0,Edge_v119,CAMP_A,0
U06791,40,77125,Tier3,Mobile,Email,12,5,352,1,0,Firefox_v121,CAMP_D,0
U06792,27,59947,Tier2,Mobile,Social,6,8,330,2,1,Firefox_v121,CAMP_D,0
U06793,18,55060,Tier2,Desktop,Paid,10,6,23,1,0,Firefox_v121,CAMP_D,0
U06794,53,70759,Tier2,Desktop,Paid,8,3,333,3,0,Edge_v119,CAMP_B,0
U06795,41,29391,Tier2,Mobile,Email,8,3,179,4,0,Chrome_v120,CAMP_B,0
U06796,37,20000,Tier1,Desktop,Direct,5,5,640,1,0,Safari_v17,CAMP_C,0
U06797,47,52678,Tier3,Mobile,Paid,11,4,82,2,0,Chrome_v120,CAMP_C,1
U06798,37,35303,Tier2,Mobile,Organic,7,6,144,1,0,Edge_v119,CAMP_D,0
U06799,27,83158,Tier1,Mobile,Email,6,5,326,3,1,Edge_v119,CAMP_D,0
U06800,33,77673,Tier2,Desktop,Organic,4,5,1439,3,1,Chrome_v120,CAMP_D,0
U06801,28,60360,Tier1,Tablet,Organic,7,11,897,1,0,Edge_v119,CAMP_A,0
U06802,29,145647,Tier1,Desktop,Email,11,3,54,0,0,Chrome_v120,CAMP_B,0
U06803,22,59650,Tier1,Tablet,Paid,7,3,169,0,0,Chrome_v120,CAMP_D,0
U06804,25,24961,Tier2,Mobile,Social,9,7,145,2,1,Firefox_v121,CAMP_D,0
U06805,43,52355,Tier2,Mobile,Direct,4,5,153,1,1,Edge_v119,CAMP_B,0
U06806,38,120883,Tier3,Desktop,Paid,8,2,323,2,1,Edge_v119,CAMP_C,0
U06807,29,20000,Tier3,Mobile,Paid,8,6,137,4,0,Firefox_v121,CAMP_D,0
U06808,24,56589,Tier2,Desktop,Organic,5,3,290,2,0,Firefox_v121,CAMP_D,0
U06809,30,84565,Tier2,Desktop,Paid,9,8,50,4,0,Firefox_v121,CAMP_D,0
U06810,18,294003,Tier2,Tablet,Email,6,3,548,1,0,Safari_v17,CAMP_D,1
U06811,36,123618,Tier3,Mobile,Paid,4,7,38,2,1,Edge_v119,CAMP_B,0
U06812,44,64832,Tier1,Mobile,Organic,3,11,143,1,0,Chrome_v120,CAMP_B,0
U06813,58,81834,Tier1,Mobile,Organic,11,3,596,0,0,Chrome_v120,CAMP_B,0
U06814,23,20000,Tier3,Mobile,Paid,11,0,181,3,1,Chrome_v120,CAMP_C,0
U06815,44,31893,Tier2,Desktop,Paid,7,6,448,0,0,Edge_v119,CAMP_D,0
U06816,27,88483,Tier1,Mobile,Social,7,5,432,3,0,Safari_v17,CAMP_C,0
U06817,23,65953,Tier1,Mobile,Paid,12,5,701,1,0,Edge_v119,CAMP_C,0
U06818,23,71199,Tier3,Mobile,Organic,11,3,264,5,1,Edge_v119,CAMP_B,0
U06819,36,61112,Tier3,Mobile,Paid,4,5,121,2,1,Edge_v119,CAMP_D,0
U06820,25,59691,Tier3,Mobile,Direct,14,5,769,2,1,Edge_v119,CAMP_D,0
U06821,28,63688,Tier2,Mobile,Organic,1,3,12,1,1,Edge_v119,CAMP_C,1
U06822,30,31773,Tier2,Mobile,Social,12,6,89,1,1,Safari_v17,CAMP_A,0
U06823,27,52189,Tier3,Mobile,Social,9,3,303,3,1,Firefox_v121,CAMP_A,0
U06824,26,28382,Tier3,Mobile,Social,3,11,437,0,1,Chrome_v120,CAMP_D,0
U06825,18,41284,Tier1,Mobile,Organic,7,4,137,3,0,Edge_v119,CAMP_D,0
U06826,35,122705,Tier3,Mobile,Direct,7,4,14,3,0,Edge_v119,CAMP_C,0
U06827,35,53720,Tier1,Mobile,Social,4,8,15,0,1,Edge_v119,CAMP_C,0
U06828,27,85605,Tier1,Desktop,Email,7,6,388,3,1,Chrome_v120,CAMP_B,0
U06829,38,64162,Tier2,Desktop,Organic,7,8,172,6,0,Safari_v17,CAMP_C,0
U06830,48,47527,Tier2,Desktop,Social,9,5,154,1,1,Chrome_v120,CAMP_C,0
U06831,35,32691,Tier3,Mobile,Email,11,4,362,1,0,Safari_v17,CAMP_A,0
U06832,48,47097,Tier1,Mobile,Paid,6,3,69,4,1,Firefox_v121,CAMP_A,1
U06833,57,66829,Tier2,Desktop,Paid,9,6,202,2,0,Edge_v119,CAMP_A,0
U06834,60,84803,Tier3,Mobile,Social,8,4,112,0,0,Safari_v17,CAMP_A,0
U06835,23,64434,Tier3,Desktop,Organic,8,3,166,2,1,Chrome_v120,CAMP_C,0
U06836,23,88405,Tier1,Mobile,Social,8,5,187,2,0,Safari_v17,CAMP_D,0
U06837,30,24050,Tier2,Mobile,Organic,7,4,74,1,0,Safari_v17,CAMP_A,0
U06838,36,100709,Tier2,Desktop,Organic,11,3,43,1,0,Firefox_v121,CAMP_B,0
U06839,50,30425,Tier1,Mobile,Social,10,4,19,2,0,Edge_v119,CAMP_B,0
U06840,41,108023,Tier3,Mobile,Organic,7,5,1050,3,0,Edge_v119,CAMP_C,0
U06841,22,80938,Tier3,Mobile,Direct,9,5,630,3,1,Chrome_v120,CAMP_B,0
U06842,28,20000,Tier1,Mobile,Email,13,6,104,0,0,Chrome_v120,CAMP_A,0
U06843,34,93169,Tier1,Mobile,Social,16,5,10,1,0,Firefox_v121,CAMP_D,0
U06844,20,108777,Tier1,Desktop,Email,5,8,177,2,1,Safari_v17,CAMP_D,0
U06845,35,127354,Tier3,Desktop,Email,4,6,2261,0,1,Safari_v17,CAMP_A,0
U06846,23,37753,Tier1,Desktop,Organic,5,6,203,0,1,Chrome_v120,CAMP_B,0
U06847,18,66679,Tier2,Mobile,Email,7,2,1503,0,0,Edge_v119,CAMP_C,0
U06848,25,90823,Tier2,Tablet,Organic,6,6,320,0,0,Safari_v17,CAMP_D,0
U06849,39,93134,Tier2,Desktop,Paid,5,3,138,2,1,Firefox_v121,CAMP_A,0
U06850,39,76550,Tier1,Mobile,Social,9,4,33,2,0,Chrome_v120,CAMP_A,0
U06851,35,46351,Tier1,Desktop,Social,6,2,376,1,0,Safari_v17,CAMP_B,0
U06852,44,108311,Tier3,Desktop,Organic,5,2,390,3,1,Edge_v119,CAMP_C,0
U06853,43,108694,Tier3,Desktop,Organic,6,2,33,1,0,Edge_v119,CAMP_C,0
U06854,37,54580,Tier3,Mobile,Social,8,3,453,5,0,Firefox_v121,CAMP_B,0
U06855,35,37416,Tier1,Mobile,Paid,10,6,10,2,0,Firefox_v121,CAMP_A,0
U06856,36,38686,Tier2,Desktop,Email,8,5,23,3,0,Chrome_v120,CAMP_B,0
U06857,33,135793,Tier2,Mobile,Social,7,6,550,3,0,Chrome_v120,CAMP_B,0
U06858,18,105916,Tier1,Desktop,Organic,7,3,235,4,1,Edge_v119,CAMP_B,0
U06859,46,59158,Tier3,Desktop,Organic,6,8,272,1,0,Edge_v119,CAMP_A,0
U06860,38,53129,Tier2,Desktop,Social,8,11,554,1,0,Safari_v17,CAMP_D,0
U06861,22,20724,Tier1,Mobile,Paid,9,2,44,2,1,Safari_v17,CAMP_A,1
U06862,49,56917,Tier3,Desktop,Organic,9,5,311,1,0,Safari_v17,CAMP_D,0
U06863,29,29299,Tier3,Mobile,Paid,3,4,344,3,0,Firefox_v121,CAMP_D,0
U06864,33,65867,Tier1,Desktop,Paid,9,5,58,3,1,Firefox_v121,CAMP_B,0
U06865,45,121923,Tier2,Desktop,Organic,8,4,278,2,1,Safari_v17,CAMP_C,0
U06866,37,33247,Tier2,Mobile,Paid,5,5,644,4,0,Edge_v119,CAMP_B,0
U06867,48,69089,Tier2,Desktop,Email,3,10,230,0,0,Chrome_v120,CAMP_A,0
U06868,31,108952,Tier1,Mobile,Social,8,7,198,2,0,Firefox_v121,CAMP_C,0
U06869,51,68334,Tier2,Mobile,Email,9,4,959,2,1,Firefox_v121,CAMP_C,0
U06870,27,43722,Tier3,Mobile,Organic,3,7,713,0,0,Safari_v17,CAMP_A,0
U06871,48,60248,Tier2,Mobile,Paid,9,7,164,2,0,Chrome_v120,CAMP_A,0
U06872,18,106334,Tier1,Mobile,Social,12,4,54,1,1,Firefox_v121,CAMP_B,0
U06873,23,70090,Tier2,Mobile,Social,11,8,189,2,0,Chrome_v120,CAMP_A,0
U06874,37,59753,Tier2,Desktop,Social,3,6,117,3,0,Firefox_v121,CAMP_D,0
U06875,30,119812,Tier3,Desktop,Social,6,5,119,1,0,Chrome_v120,CAMP_D,0
U06876,34,81548,Tier2,Desktop,Social,9,5,345,1,0,Chrome_v120,CAMP_C,0
U06877,35,29093,Tier1,Mobile,Organic,9,5,179,2,0,Firefox_v121,CAMP_B,0
U06878,23,87452,Tier1,Tablet,Social,7,10,775,2,1,Chrome_v120,CAMP_B,0
U06879,23,105845,Tier3,Desktop,Social,5,2,193,6,0,Edge_v119,CAMP_C,0
U06880,37,28498,Tier1,Mobile,Direct,15,2,63,2,1,Firefox_v121,CAMP_A,0
U06881,28,20000,Tier3,Desktop,Social,9,6,142,2,0,Firefox_v121,CAMP_B,0
U06882,48,32043,Tier1,Mobile,Social,6,5,123,0,0,Edge_v119,CAMP_C,0
U06883,33,56302,Tier2,Desktop,Paid,14,2,278,3,0,Chrome_v120,CAMP_C,0
U06884,42,109740,Tier2,Mobile,Email,7,10,72,4,1,Edge_v119,CAMP_D,0
U06885,39,35081,Tier3,Mobile,Direct,6,6,136,4,0,Firefox_v121,CAMP_C,0
U06886,28,83539,Tier3,Desktop,Email,6,2,324,1,0,Edge_v119,CAMP_A,0
U06887,18,20000,Tier1,Mobile,Social,11,6,125,3,1,Chrome_v120,CAMP_A,0
U06888,46,66714,Tier2,Mobile,Organic,8,4,737,0,1,Edge_v119,CAMP_A,0
U06889,25,46908,Tier1,Tablet,Social,9,5,14,0,0,Firefox_v121,CAMP_A,1
U06890,30,210904,Tier2,Tablet,Social,10,4,461,4,0,Chrome_v120,CAMP_C,1
U06891,33,20000,Tier2,Desktop,Email,6,3,51,0,0,Firefox_v121,CAMP_B,0
U06892,34,59355,Tier3,Mobile,Organic,10,5,375,3,1,Firefox_v121,CAMP_C,0
U06893,44,20000,Tier3,Mobile,Social,16,4,701,2,1,Safari_v17,CAMP_B,0
U06894,35,43052,Tier2,Desktop,Organic,7,3,10,4,0,Firefox_v121,CAMP_B,0
U06895,33,21575,Tier2,Mobile,Email,10,9,94,1,0,Firefox_v121,CAMP_B,0
U06896,45,238106,Tier3,Mobile,Organic,10,6,514,2,0,Chrome_v120,CAMP_D,0
U06897,41,48371,Tier3,Mobile,Social,8,2,697,1,0,Chrome_v120,CAMP_A,0
U06898,27,52753,Tier1,Mobile,Organic,11,4,120,4,1,Chrome_v120,CAMP_D,0
U06899,23,58358,Tier2,Mobile,Organic,10,5,187,1,0,Edge_v119,CAMP_C,0
U06900,26,30352,Tier2,Mobile,Social,10,6,1260,0,1,Edge_v119,CAMP_D,0
U06901,34,112774,Tier1,Mobile,Organic,8,6,379,1,1,Chrome_v120,CAMP_B,1
U06902,22,87914,Tier1,Mobile,Social,3,4,156,1,0,Edge_v119,CAMP_C,0
U06903,35,103856,Tier1,Mobile,Direct,8,5,81,1,0,Safari_v17,CAMP_A,0
U06904,33,28831,Tier2,Mobile,Direct,10,6,22,3,0,Edge_v119,CAMP_B,0
U06905,18,118324,Tier1,Desktop,Organic,12,4,1021,1,1,Safari_v17,CAMP_A,0
U06906,20,110404,Tier1,Desktop,Email,3,8,84,1,0,Chrome_v120,CAMP_D,0
U06907,18,52081,Tier1,Mobile,Paid,10,5,236,3,0,Chrome_v120,CAMP_A,0
U06908,31,102437,Tier3,Mobile,Direct,6,5,228,1,0,Edge_v119,CAMP_C,0
U06909,45,70516,Tier3,Mobile,Email,12,8,165,3,0,Chrome_v120,CAMP_B,0
U06910,18,23008,Tier2,Mobile,Organic,6,5,472,3,0,Chrome_v120,CAMP_A,0
U06911,21,53654,Tier2,Mobile,Paid,10,6,700,4,0,Firefox_v121,CAMP_D,0
U06912,33,44850,Tier3,Mobile,Paid,7,6,109,2,1,Chrome_v120,CAMP_C,0
U06913,24,63022,Tier1,Desktop,Email,9,1,906,2,0,Firefox_v121,CAMP_B,0
U06914,24,110489,Tier1,Desktop,Paid,8,4,956,3,0,Chrome_v120,CAMP_D,0
U06915,40,22363,Tier1,Mobile,Social,10,6,73,2,1,Safari_v17,CAMP_B,0
U06916,30,45883,Tier1,Mobile,Social,8,3,120,0,1,Safari_v17,CAMP_A,0
U06917,20,36566,Tier2,Desktop,Direct,8,5,456,0,0,Chrome_v120,CAMP_D,0
U06918,18,37521,Tier3,Mobile,Direct,10,5,476,1,1,Safari_v17,CAMP_D,1
U06919,57,36538,Tier2,Desktop,Paid,11,4,830,0,1,Safari_v17,CAMP_A,0
U06920,46,62373,Tier2,Mobile,Social,12,2,529,2,1,Safari_v17,CAMP_D,0
U06921,30,81953,Tier3,Desktop,Email,10,3,146,2,1,Edge_v119,CAMP_D,0
U06922,35,73791,Tier1,Tablet,Email,9,10,254,2,0,Safari_v17,CAMP_D,0
U06923,30,66929,Tier1,Tablet,Organic,6,6,93,2,0,Firefox_v121,CAMP_A,1
U06924,40,86946,Tier2,Mobile,Paid,6,5,191,3,0,Edge_v119,CAMP_A,0
U06925,26,249745,Tier2,Mobile,Paid,6,1,408,0,0,Firefox_v121,CAMP_B,0
U06926,29,64960,Tier1,Mobile,Paid,12,8,108,1,0,Firefox_v121,CAMP_A,0
U06927,39,110490,Tier2,Tablet,Organic,6,6,1186,4,1,Firefox_v121,CAMP_D,0
U06928,49,106778,Tier2,Mobile,Paid,9,6,127,1,1,Edge_v119,CAMP_A,0
U06929,42,173976,Tier2,Mobile,Social,11,5,128,2,0,Chrome_v120,CAMP_D,0
U06930,47,83810,Tier2,Mobile,Paid,12,6,1032,3,1,Safari_v17,CAMP_D,1
U06931,31,36076,Tier2,Mobile,Social,4,7,376,1,0,Safari_v17,CAMP_D,0
U06932,28,71892,Tier1,Mobile,Organic,10,7,62,3,1,Chrome_v120,CAMP_A,1
U06933,18,69611,Tier2,Desktop,Email,12,7,422,1,1,Chrome_v120,CAMP_D,0
U06934,35,97646,Tier1,Mobile,Direct,8,6,129,0,1,Firefox_v121,CAMP_B,0
U06935,38,35452,Tier3,Mobile,Social,3,6,472,2,0,Edge_v119,CAMP_C,0
U06936,31,128000,Tier2,Tablet,Email,3,8,49,2,0,Firefox_v121,CAMP_C,0
U06937,27,60062,Tier2,Desktop,Organic,4,5,167,1,0,Safari_v17,CAMP_B,0
U06938,47,99074,Tier3,Desktop,Email,11,6,220,0,0,Chrome_v120,CAMP_C,0
U06939,41,72099,Tier2,Mobile,Organic,6,6,873,3,0,Safari_v17,CAMP_B,0
U06940,48,64444,Tier2,Desktop,Paid,9,1,81,1,0,Chrome_v120,CAMP_A,1
U06941,25,68893,Tier3,Mobile,Paid,4,5,1040,2,0,Edge_v119,CAMP_C,0
U06942,27,89607,Tier3,Mobile,Social,7,8,118,3,0,Firefox_v121,CAMP_B,0
U06943,47,193918,Tier2,Mobile,Paid,10,8,285,3,0,Safari_v17,CAMP_B,0
U06944,34,20000,Tier1,Mobile,Social,7,5,62,2,0,Edge_v119,CAMP_D,0
U06945,29,82784,Tier2,Mobile,Paid,7,4,1079,1,0,Safari_v17,CAMP_A,0
U06946,30,61474,Tier3,Tablet,Email,11,5,184,2,0,Chrome_v120,CAMP_B,0
U06947,34,53838,Tier1,Mobile,Social,9,4,34,3,1,Safari_v17,CAMP_C,0
U06948,45,20000,Tier1,Mobile,Organic,5,5,649,4,0,Edge_v119,CAMP_D,0
U06949,33,84806,Tier3,Mobile,Paid,2,3,169,6,0,Edge_v119,CAMP_D,0
U06950,42,55548,Tier1,Mobile,Email,8,4,344,6,0,Firefox_v121,CAMP_D,0
U06951,39,36291,Tier3,Desktop,Paid,8,3,21,2,1,Safari_v17,CAMP_A,0
U06952,26,61419,Tier2,Mobile,Paid,9,6,653,3,0,Chrome_v120,CAMP_B,0
U06953,26,50227,Tier2,Desktop,Social,4,5,74,3,1,Safari_v17,CAMP_A,0
U06954,30,21048,Tier1,Mobile,Paid,7,6,159,3,1,Firefox_v121,CAMP_B,0
U06955,21,63127,Tier3,Desktop,Organic,5,3,18,5,0,Chrome_v120,CAMP_D,0
U06956,29,84799,Tier2,Desktop,Paid,12,6,884,3,0,Chrome_v120,CAMP_C,0
U06957,50,43064,Tier2,Desktop,Organic,5,5,40,2,0,Firefox_v121,CAMP_C,0
U06958,34,70054,Tier2,Desktop,Organic,12,3,286,1,0,Chrome_v120,CAMP_A,0
U06959,27,63886,Tier3,Desktop,Organic,4,7,366,3,0,Edge_v119,CAMP_D,1
U06960,54,112116,Tier3,Mobile,Paid,4,5,107,1,0,Edge_v119,CAMP_B,0
U06961,25,56262,Tier2,Mobile,Paid,9,4,350,5,0,Chrome_v120,CAMP_A,0
U06962,25,96824,Tier2,Desktop,Direct,13,6,351,1,0,Safari_v17,CAMP_D,0
U06963,47,49612,Tier3,Desktop,Social,6,3,277,1,0,Chrome_v120,CAMP_A,0
U06964,41,194929,Tier2,Mobile,Email,8,5,164,3,0,Safari_v17,CAMP_C,0
U06965,33,46068,Tier1,Mobile,Organic,4,9,39,2,0,Firefox_v121,CAMP_D,0
U06966,43,39695,Tier1,Desktop,Organic,10,9,276,3,0,Edge_v119,CAMP_A,0
U06967,38,56370,Tier3,Mobile,Email,6,5,17,2,0,Edge_v119,CAMP_B,0
U06968,23,38684,Tier2,Mobile,Social,7,2,58,0,1,Firefox_v121,CAMP_C,0
U06969,18,28305,Tier2,Mobile,Organic,9,4,593,2,0,Firefox_v121,CAMP_B,0
U06970,29,92647,Tier2,Desktop,Paid,5,8,14,2,0,Edge_v119,CAMP_A,1
U06971,45,20000,Tier1,Tablet,Paid,8,6,103,3,0,Firefox_v121,CAMP_D,1
U06972,30,38928,Tier2,Mobile,Email,6,6,191,2,0,Chrome_v120,CAMP_C,0
U06973,39,26767,Tier1,Mobile,Organic,11,4,304,3,1,Chrome_v120,CAMP_B,0
U06974,36,65205,Tier2,Mobile,Social,7,4,793,4,0,Safari_v17,CAMP_B,0
U06975,18,20000,Tier2,Mobile,Social,11,3,598,4,0,Safari_v17,CAMP_D,0
U06976,30,83175,Tier2,Desktop,Direct,10,4,214,1,1,Safari_v17,CAMP_A,0
U06977,38,88756,Tier3,Mobile,Email,7,5,245,0,0,Chrome_v120,CAMP_B,0
U06978,27,22481,Tier3,Mobile,Organic,12,7,406,3,1,Edge_v119,CAMP_A,0
U06979,31,67128,Tier3,Desktop,Social,6,6,218,1,0,Safari_v17,CAMP_A,0
U06980,38,81604,Tier1,Desktop,Email,3,7,408,1,0,Chrome_v120,CAMP_A,0
U06981,35,105259,Tier1,Mobile,Social,5,1,518,7,0,Edge_v119,CAMP_D,0
U06982,45,24801,Tier2,Mobile,Email,13,7,125,3,1,Firefox_v121,CAMP_A,0
U06983,38,22793,Tier3,Tablet,Direct,6,3,56,0,1,Chrome_v120,CAMP_C,0
U06984,25,147500,Tier3,Mobile,Organic,9,1,109,2,0,Firefox_v121,CAMP_D,0
U06985,30,36565,Tier3,Desktop,Organic,5,4,146,2,0,Safari_v17,CAMP_B,0
U06986,35,43632,Tier2,Mobile,Email,7,6,798,1,1,Edge_v119,CAMP_D,0
U06987,48,87540,Tier2,Desktop,Organic,10,2,19,2,0,Chrome_v120,CAMP_B,0
U06988,30,29687,Tier2,Desktop,Organic,6,3,561,3,0,Safari_v17,CAMP_C,0
U06989,18,51046,Tier1,Desktop,Paid,10,6,226,2,0,Safari_v17,CAMP_A,0
U06990,39,102236,Tier1,Desktop,Email,5,2,33,1,0,Edge_v119,CAMP_A,1
U06991,27,25523,Tier3,Tablet,Organic,9,3,70,2,0,Firefox_v121,CAMP_A,0
U06992,22,44355,Tier1,Desktop,Social,8,2,97,2,0,Safari_v17,CAMP_A,1
U06993,35,30453,Tier1,Mobile,Organic,7,10,168,5,0,Edge_v119,CAMP_D,1
U06994,44,37633,Tier1,Mobile,Organic,8,9,1143,1,0,Edge_v119,CAMP_C,0
U06995,29,121952,Tier3,Desktop,Paid,7,1,30,3,1,Chrome_v120,CAMP_B,0
U06996,39,139112,Tier2,Desktop,Organic,8,11,10,1,1,Safari_v17,CAMP_D,0
U06997,41,69891,Tier2,Mobile,Email,17,3,161,2,1,Firefox_v121,CAMP_A,0
U06998,42,82398,Tier3,Mobile,Email,8,6,10,1,0,Firefox_v121,CAMP_A,0
U06999,27,81057,Tier2,Desktop,Email,4,3,30,3,0,Safari_v17,CAMP_A,0
U07000,23,39998,Tier2,Mobile,Organic,8,3,144,4,0,Firefox_v121,CAMP_B,0
U07001,25,69071,Tier1,Mobile,Paid,5,3,282,5,1,Edge_v119,CAMP_B,0
U07002,42,27524,Tier1,Desktop,Organic,8,4,172,0,1,Edge_v119,CAMP_D,0
U07003,41,33686,Tier3,Desktop,Organic,10,3,125,0,1,Safari_v17,CAMP_C,0
U07004,25,56835,Tier3,Mobile,Paid,4,3,354,3,0,Firefox_v121,CAMP_B,0
U07005,56,31679,Tier2,Mobile,Social,11,7,215,3,0,Edge_v119,CAMP_D,0
U07006,24,27899,Tier2,Mobile,Organic,7,5,49,2,1,Safari_v17,CAMP_B,1
U07007,44,39060,Tier2,Mobile,Organic,5,3,158,2,0,Edge_v119,CAMP_D,0
U07008,50,119109,Tier1,Desktop,Direct,8,6,860,0,0,Safari_v17,CAMP_A,0
U07009,36,152402,Tier1,Mobile,Paid,8,6,240,2,0,Chrome_v120,CAMP_B,0
U07010,27,58715,Tier1,Mobile,Direct,14,3,112,1,0,Chrome_v120,CAMP_A,0
U07011,27,84907,Tier1,Mobile,Direct,7,3,82,3,1,Safari_v17,CAMP_C,0
U07012,32,42697,Tier3,Mobile,Paid,12,7,106,2,0,Chrome_v120,CAMP_A,0
U07013,45,20000,Tier1,Tablet,Organic,8,5,475,2,1,Chrome_v120,CAMP_C,0
U07014,23,35027,Tier1,Mobile,Email,7,8,260,3,0,Firefox_v121,CAMP_B,0
U07015,18,49761,Tier2,Desktop,Organic,10,6,62,1,0,Chrome_v120,CAMP_C,0
U07016,38,65158,Tier3,Desktop,Organic,9,6,58,0,0,Firefox_v121,CAMP_A,0
U07017,40,56354,Tier1,Mobile,Email,8,3,50,1,0,Chrome_v120,CAMP_B,0
U07018,54,50564,Tier1,Desktop,Paid,11,5,472,2,0,Chrome_v120,CAMP_D,0
U07019,21,42413,Tier2,Mobile,Organic,7,6,464,7,0,Edge_v119,CAMP_B,0
U07020,33,73593,Tier3,Desktop,Social,6,9,95,2,0,Safari_v17,CAMP_D,0
U07021,46,26414,Tier2,Mobile,Social,12,2,122,0,0,Chrome_v120,CAMP_A,0
U07022,36,96880,Tier3,Desktop,Organic,12,5,470,3,1,Safari_v17,CAMP_B,0
U07023,33,42116,Tier3,Mobile,Organic,8,8,605,2,0,Safari_v17,CAMP_D,0
U07024,42,206955,Tier3,Desktop,Organic,8,8,83,1,1,Edge_v119,CAMP_A,1
U07025,29,49553,Tier2,Mobile,Paid,9,5,90,3,1,Safari_v17,CAMP_C,0
U07026,43,44886,Tier2,Desktop,Email,8,10,137,2,0,Safari_v17,CAMP_D,0
U07027,22,42718,Tier1,Mobile,Social,6,5,483,3,1,Chrome_v120,CAMP_C,0
U07028,19,45155,Tier3,Desktop,Social,10,2,21,1,1,Edge_v119,CAMP_B,0
U07029,32,86192,Tier2,Mobile,Organic,5,1,550,1,0,Safari_v17,CAMP_D,0
U07030,18,58374,Tier1,Mobile,Organic,3,3,479,0,1,Chrome_v120,CAMP_A,0
U07031,35,108255,Tier2,Desktop,Organic,9,9,144,3,0,Edge_v119,CAMP_A,0
U07032,18,79114,Tier1,Tablet,Organic,7,4,90,2,0,Chrome_v120,CAMP_C,0
U07033,37,61016,Tier2,Mobile,Organic,8,2,99,3,0,Edge_v119,CAMP_A,0
U07034,36,74889,Tier2,Tablet,Paid,13,3,363,1,1,Edge_v119,CAMP_B,0
U07035,34,122738,Tier2,Desktop,Organic,5,4,253,4,1,Firefox_v121,CAMP_B,0
U07036,39,88788,Tier3,Desktop,Email,5,5,205,3,0,Firefox_v121,CAMP_C,0
U07037,37,70850,Tier1,Mobile,Email,8,4,419,2,1,Firefox_v121,CAMP_D,0
U07038,32,77160,Tier2,Mobile,Social,10,6,118,0,1,Safari_v17,CAMP_A,0
U07039,53,29983,Tier2,Desktop,Organic,6,1,384,3,1,Chrome_v120,CAMP_B,0
U07040,38,280132,Tier2,Mobile,Email,10,4,253,2,1,Edge_v119,CAMP_D,0
U07041,42,82197,Tier3,Mobile,Direct,9,5,31,4,0,Chrome_v120,CAMP_B,0
U07042,45,87268,Tier2,Mobile,Organic,12,6,759,2,0,Safari_v17,CAMP_B,0
U07043,41,58852,Tier2,Mobile,Social,12,4,511,3,1,Firefox_v121,CAMP_D,0
U07044,55,20000,Tier1,Desktop,Email,7,6,52,1,0,Firefox_v121,CAMP_D,0
U07045,36,51061,Tier3,Desktop,Paid,8,9,28,0,1,Chrome_v120,CAMP_A,0
U07046,34,62665,Tier2,Desktop,Paid,13,2,100,3,1,Chrome_v120,CAMP_C,0
U07047,28,36544,Tier3,Mobile,Paid,11,5,12,2,1,Edge_v119,CAMP_C,0
U07048,32,36354,Tier1,Mobile,Paid,5,6,680,2,0,Chrome_v120,CAMP_B,0
U07049,27,48847,Tier1,Mobile,Paid,9,5,433,1,0,Edge_v119,CAMP_C,0
U07050,41,95122,Tier2,Mobile,Direct,10,7,754,2,0,Edge_v119,CAMP_B,0
U07051,25,127191,Tier3,Desktop,Social,5,4,88,4,1,Firefox_v121,CAMP_D,0
U07052,35,66341,Tier2,Desktop,Organic,15,2,14,3,1,Chrome_v120,CAMP_B,0
U07053,40,42598,Tier3,Mobile,Social,9,3,36,2,0,Firefox_v121,CAMP_A,0
U07054,36,48173,Tier2,Desktop,Social,6,4,35,2,1,Edge_v119,CAMP_B,0
U07055,26,63558,Tier2,Mobile,Organic,10,3,10,0,0,Firefox_v121,CAMP_B,0
U07056,41,68242,Tier1,Desktop,Paid,7,7,48,1,1,Firefox_v121,CAMP_A,1
U07057,34,77728,Tier3,Mobile,Direct,8,4,86,1,0,Edge_v119,CAMP_A,0
